season,team,PTS40,OP_PTS40,PTS,OP_PTS,3P%,OP_3P%,2P%,OP_2P%,FT%,3PR,OP_3PR,FTR,OP_FTR,OREB%,DREB%,ASTR,OP_ASTR,TOVR,OP_TOVR,PFR,PFDR,AST-TOV_R,OP_AST-TOV_R,STLR,OP_STLR,BLKR,OP_BLKR,PACE,ORtg,DRtg,NETRtg,eFG%,OP_eFG%,TS%,OP_TS%,game_id,round,location,OP_team,win
2016,PAO,77.0,81.0,77,81,36.0,37.03703703703704,48.78048780487805,58.064516129032256,71.42857142857143,37.878787878787875,46.55172413793103,21.21212121212121,34.48275862068966,31.57894736842105,75.86206896551724,62.06896551724138,64.28571428571429,14.188422247446086,15.607264472190694,34.05221339387061,22.701475595913738,1.8,1.6363636363636365,5.6753688989784346,2.8376844494892173,16.129032258064516,7.317073170731708,70.47999999999999,109.25085130533486,114.9262202043133,-5.675368898978434,50.75757575757576,56.89655172413793,53.35365853658537,60.628742514970064,2016_2_CSK_PAO,2,away_team,CSK,False
2016,DAR,80.0,81.0,80,81,34.285714285714285,47.36842105263158,56.666666666666664,51.21951219512195,76.92307692307692,53.84615384615385,31.666666666666668,20.0,28.333333333333332,19.444444444444443,59.375,55.172413793103445,60.0,18.51851851851852,25.132275132275133,26.455026455026456,23.80952380952381,1.1428571428571428,0.9473684210526315,14.55026455026455,10.582010582010582,7.317073170731708,3.3333333333333335,75.6,105.82010582010582,107.14285714285715,-1.32275132275133,53.84615384615385,57.5,56.56108597285068,60.01778304682869,2016_2_DAR_MIL,2,home_team,MIL,False
2016,MIL,81.0,80.0,81,80,47.36842105263158,34.285714285714285,51.21951219512195,56.666666666666664,70.58823529411765,31.666666666666668,53.84615384615385,28.333333333333332,20.0,40.625,80.55555555555556,60.0,55.172413793103445,25.132275132275133,18.51851851851852,25.132275132275133,26.455026455026456,0.9473684210526315,1.1428571428571428,10.582010582010582,14.55026455026455,3.3333333333333335,7.317073170731708,75.6,107.14285714285715,105.82010582010582,1.32275132275133,57.5,53.84615384615385,60.01778304682869,56.56108597285068,2016_2_DAR_MIL,2,away_team,DAR,True
2016,GAL,83.0,85.0,83,85,26.923076923076923,53.333333333333336,59.45945945945946,50.0,78.26086956521739,41.26984126984127,28.30188679245283,36.507936507936506,54.716981132075475,35.294117647058826,73.33333333333333,72.41379310344827,66.66666666666667,16.565433462175594,19.32633903920486,30.369961347321922,31.750414135836554,1.75,1.2857142857142858,11.043622308117063,9.66316951960243,15.789473684210526,2.7027027027027026,72.44,114.57758144671453,117.3384870237438,-2.7609055770292628,51.58730158730159,58.490566037735846,56.75601750547045,64.62895377128953,2016_2_GAL_RED,2,home_team,RED,False
2016,RED,85.0,83.0,85,83,53.333333333333336,26.923076923076923,50.0,59.45945945945946,79.3103448275862,28.30188679245283,41.26984126984127,54.716981132075475,36.507936507936506,26.666666666666668,64.70588235294117,66.66666666666667,72.41379310344827,19.32633903920486,16.565433462175594,31.750414135836554,30.369961347321922,1.2857142857142858,1.75,9.66316951960243,11.043622308117063,2.7027027027027026,15.789473684210526,72.44,117.3384870237438,114.57758144671453,2.7609055770292628,58.490566037735846,51.58730158730159,64.62895377128953,56.75601750547045,2016_2_GAL_RED,2,away_team,GAL,True
2016,MTA,82.0,89.0,82,89,38.095238095238095,30.303030303030305,53.333333333333336,57.5,62.5,31.818181818181817,45.205479452054796,24.242424242424242,19.17808219178082,29.41176470588235,65.78947368421052,53.125,60.60606060606061,15.978695073235688,11.984021304926765,29.29427430093209,23.96804260985353,1.4166666666666667,2.2222222222222223,6.657789613848203,10.652463382157125,0.0,6.666666666666667,75.1,109.18774966711052,118.50865512649801,-9.32090545938749,54.54545454545455,52.054794520547944,56.13362541073384,56.21526023244063,2016_2_MTA_RMD,2,home_team,RMD,False
2016,RMD,89.0,82.0,89,82,30.303030303030305,38.095238095238095,57.5,53.333333333333336,92.85714285714286,45.205479452054796,31.818181818181817,19.17808219178082,24.242424242424242,34.21052631578947,70.58823529411765,60.60606060606061,53.125,11.984021304926765,15.978695073235688,25.29960053262317,29.29427430093209,2.2222222222222223,1.4166666666666667,10.652463382157125,6.657789613848203,6.666666666666667,0.0,75.1,118.50865512649801,109.18774966711052,9.32090545938749,52.054794520547944,54.54545454545455,56.21526023244063,56.13362541073384,2016_2_MTA_RMD,2,away_team,MTA,True
2016,OLY,90.0,66.0,90,66,37.5,40.0,60.46511627906977,30.357142857142858,76.92307692307692,27.11864406779661,26.31578947368421,44.067796610169495,19.736842105263158,13.793103448275861,66.66666666666667,56.25,44.0,14.282004674110622,14.282004674110622,24.668917164372893,32.459101532069596,1.6363636363636365,1.0,9.088548428979486,2.5967281225655676,10.714285714285714,6.976744186046512,77.02,116.85276551545054,85.69202804466373,31.160737470786813,59.32203389830509,38.1578947368421,63.88415672913118,39.95157384987894,2016_2_OLY_EFS,2,home_team,EFS,True
2016,EFS,66.0,90.0,66,90,40.0,37.5,30.357142857142858,60.46511627906977,53.333333333333336,26.31578947368421,27.11864406779661,19.736842105263158,44.067796610169495,33.333333333333336,86.20689655172414,44.0,56.25,14.282004674110622,14.282004674110622,33.75746559335238,24.668917164372893,1.0,1.6363636363636365,2.5967281225655676,9.088548428979486,6.976744186046512,10.714285714285714,77.02,85.69202804466373,116.85276551545054,-31.160737470786813,38.1578947368421,59.32203389830509,39.95157384987894,63.88415672913118,2016_2_OLY_EFS,2,away_team,OLY,False
2016,ZAL,78.0,73.0,78,73,29.166666666666668,25.0,47.61904761904762,57.57575757575758,77.27272727272727,36.36363636363637,42.10526315789474,33.333333333333336,40.35087719298246,42.857142857142854,76.47058823529412,66.66666666666667,64.0,15.624999999999998,18.46590909090909,31.249999999999996,32.67045454545454,1.6363636363636365,1.2307692307692308,8.522727272727272,9.943181818181817,12.121212121212121,9.523809523809524,70.4,110.79545454545453,103.69318181818181,7.1022727272727195,46.21212121212121,49.12280701754386,51.532769556025364,54.38021454112038,2016_2_ZAL_BAS,2,home_team,BAS,True
2016,BAS,73.0,78.0,73,78,25.0,29.166666666666668,57.57575757575758,47.61904761904762,73.91304347826087,42.10526315789474,36.36363636363637,40.35087719298246,33.333333333333336,23.529411764705884,57.142857142857146,64.0,66.66666666666667,18.46590909090909,15.624999999999998,32.67045454545454,29.829545454545453,1.2307692307692308,1.6363636363636365,9.943181818181817,8.522727272727272,9.523809523809524,12.121212121212121,70.4,103.69318181818181,110.79545454545453,-7.1022727272727195,49.12280701754386,46.21212121212121,54.38021454112038,51.532769556025364,2016_2_ZAL_BAS,2,away_team,ZAL,False
2016,BAM,83.0,84.0,83,84,50.0,44.44444444444444,48.78048780487805,53.333333333333336,71.42857142857143,34.92063492063492,47.36842105263158,22.22222222222222,33.333333333333336,29.032258064516128,72.41379310344827,38.70967741935484,67.85714285714286,10.64476885644769,10.64476885644769,30.413625304136257,33.45498783454988,1.7142857142857142,2.7142857142857144,4.562043795620439,6.082725060827252,3.3333333333333335,9.75609756097561,65.75999999999999,126.21654501216547,127.73722627737229,-1.520681265206818,57.93650793650794,59.64912280701754,60.00578368999422,64.25948592411261,2016_3_BAM_PAO,3,home_team,PAO,False
2016,PAO,84.0,83.0,84,83,44.44444444444444,50.0,53.333333333333336,48.78048780487805,84.21052631578948,47.36842105263158,34.92063492063492,33.333333333333336,22.22222222222222,27.586206896551722,70.96774193548387,67.85714285714286,38.70967741935484,10.64476885644769,10.64476885644769,33.45498783454988,30.413625304136257,2.7142857142857144,1.7142857142857142,6.082725060827252,4.562043795620439,9.75609756097561,3.3333333333333335,65.75999999999999,127.73722627737229,126.21654501216547,1.520681265206818,59.64912280701754,57.93650793650794,64.25948592411261,60.00578368999422,2016_3_BAM_PAO,3,away_team,BAM,True
2016,EFS,87.0,93.0,87,93,41.666666666666664,38.888888888888886,52.94117647058823,53.48837209302326,25.0,32.0,29.508196721311474,16.0,47.540983606557376,40.476190476190474,71.875,72.97297297297297,76.66666666666667,21.24468882779305,18.745313671582103,29.992501874531364,24.99375156210947,1.588235294117647,1.5333333333333334,6.248437890527367,3.7490627343164205,16.27906976744186,3.9215686274509802,80.02000000000001,108.7228192951762,116.22094476380903,-7.498125468632836,56.0,54.91803278688525,54.18535127055306,63.04229934924078,2016_3_EFS_CSK,3,home_team,CSK,False
2016,CSK,93.0,87.0,93,87,38.888888888888886,41.666666666666664,53.48837209302326,52.94117647058823,89.65517241379311,29.508196721311474,32.0,47.540983606557376,16.0,28.125,59.523809523809526,76.66666666666667,72.97297297297297,18.745313671582103,21.24468882779305,24.99375156210947,29.992501874531364,1.5333333333333334,1.588235294117647,3.7490627343164205,6.248437890527367,3.9215686274509802,16.27906976744186,80.02000000000001,116.22094476380903,108.7228192951762,7.498125468632836,54.91803278688525,56.0,63.04229934924078,54.18535127055306,2016_3_EFS_CSK,3,away_team,EFS,True
2016,FNR,82.0,68.0,82,68,47.36842105263158,26.923076923076923,50.0,53.125,95.45454545454545,35.84905660377358,44.827586206896555,41.509433962264154,31.03448275862069,32.142857142857146,65.625,84.61538461538461,70.83333333333333,17.830609212481423,20.80237741456166,29.71768202080237,37.14710252600297,1.8333333333333333,1.2142857142857142,7.429420505200593,4.457652303120356,9.375,5.882352941176471,67.30000000000001,121.84249628528973,101.04011887072807,20.80237741456166,57.54716981132076,47.41379310344828,65.41161455009572,51.57766990291262,2016_3_FNR_ZAL,3,home_team,ZAL,True
2016,ZAL,68.0,82.0,68,82,26.923076923076923,47.36842105263158,53.125,50.0,72.22222222222223,44.827586206896555,35.84905660377358,31.03448275862069,41.509433962264154,34.375,67.85714285714286,70.83333333333333,84.61538461538461,20.80237741456166,17.830609212481423,37.14710252600297,29.71768202080237,1.2142857142857142,1.8333333333333333,4.457652303120356,7.429420505200593,5.882352941176471,9.375,67.30000000000001,101.04011887072807,121.84249628528973,-20.80237741456166,47.41379310344828,57.54716981132076,51.57766990291262,65.41161455009572,2016_3_FNR_ZAL,3,away_team,FNR,False
2016,KAZ,87.0,94.0,87,94,31.57894736842105,44.0,58.13953488372093,63.1578947368421,86.36363636363636,30.64516129032258,39.682539682539684,35.483870967741936,26.984126984126984,59.375,67.85714285714286,48.38709677419355,42.857142857142854,25.68493150684931,11.41552511415525,29.965753424657528,32.81963470319634,0.8333333333333334,1.875,5.707762557077625,11.41552511415525,10.526315789473685,4.651162790697675,70.08000000000001,124.14383561643834,134.13242009132418,-9.98858447488584,54.83870967741935,64.28571428571429,60.68638392857142,66.6855845629966,2016_3_KAZ_DAR,3,home_team,DAR,False
2016,DAR,94.0,87.0,94,87,44.0,31.57894736842105,63.1578947368421,58.13953488372093,76.47058823529412,39.682539682539684,30.64516129032258,26.984126984126984,35.483870967741936,32.142857142857146,40.625,42.857142857142854,48.38709677419355,11.41552511415525,25.68493150684931,32.81963470319634,29.965753424657528,1.875,0.8333333333333334,11.41552511415525,5.707762557077625,4.651162790697675,10.526315789473685,70.08000000000001,134.13242009132418,124.14383561643834,9.98858447488584,64.28571428571429,54.83870967741935,66.6855845629966,60.68638392857142,2016_3_KAZ_DAR,3,away_team,KAZ,True
2016,MTA,98.0,92.0,98,92,41.1764705882353,40.54054054054054,53.333333333333336,58.333333333333336,80.55555555555556,27.419354838709676,60.65573770491803,58.064516129032256,42.622950819672134,40.0,60.0,61.29032258064516,79.3103448275862,12.221618685497013,21.727322107550243,32.59098316132537,36.66485605649104,2.111111111111111,1.4375,12.221618685497013,8.147745790331342,4.166666666666667,8.88888888888889,73.64,133.07984790874525,124.93210211841391,8.147745790331342,55.645161290322584,59.83606557377049,62.94964028776978,63.50082827167311,2016_3_MTA_GAL,3,home_team,GAL,True
2016,GAL,92.0,98.0,92,98,40.54054054054054,41.1764705882353,58.333333333333336,53.333333333333336,73.07692307692308,60.65573770491803,27.419354838709676,42.622950819672134,58.064516129032256,40.0,60.0,79.3103448275862,61.29032258064516,21.727322107550243,12.221618685497013,36.66485605649104,31.233025529603477,1.4375,2.111111111111111,8.147745790331342,12.221618685497013,8.88888888888889,4.166666666666667,73.64,124.93210211841391,133.07984790874525,-8.147745790331342,59.83606557377049,55.645161290322584,63.50082827167311,62.94964028776978,2016_3_MTA_GAL,3,away_team,MTA,False
2016,OLY,91.0,81.0,91,81,30.0,29.41176470588235,55.26315789473684,55.81395348837209,78.57142857142857,44.11764705882353,28.333333333333332,41.1764705882353,43.333333333333336,44.73684210526316,75.75757575757575,43.333333333333336,55.172413793103445,18.45018450184502,14.496573537163943,27.67527675276753,31.628887717448606,0.9285714285714286,1.4545454545454546,7.9072219293621515,13.178703215603585,2.3255813953488373,5.2631578947368425,75.88,119.92619926199262,106.74749604638905,13.178703215603576,50.73529411764706,52.5,56.648406374501995,56.69092945128779,2016_3_OLY_MIL,3,home_team,MIL,True
2016,MIL,81.0,91.0,81,91,29.41176470588235,30.0,55.81395348837209,55.26315789473684,69.23076923076923,28.333333333333332,44.11764705882353,43.333333333333336,41.1764705882353,24.242424242424242,55.26315789473684,55.172413793103445,43.333333333333336,14.496573537163943,18.45018450184502,31.628887717448606,27.67527675276753,1.4545454545454546,0.9285714285714286,13.178703215603585,7.9072219293621515,5.2631578947368425,2.3255813953488373,75.88,106.74749604638905,119.92619926199262,-13.178703215603576,52.5,50.73529411764706,56.69092945128779,56.648406374501995,2016_3_OLY_MIL,3,away_team,OLY,False
2016,RED,76.0,65.0,76,65,35.294117647058826,32.0,60.0,51.42857142857143,66.66666666666667,29.82456140350877,41.666666666666664,26.31578947368421,11.666666666666666,24.137931034482758,64.51612903225806,93.33333333333333,73.07692307692308,18.222596019063637,29.436501261564338,25.231286795626577,22.4278104850014,2.1538461538461537,0.9047619047619048,18.222596019063637,9.812167087188113,2.857142857142857,2.5,71.34,106.53209980375665,91.11298009531819,15.419119708438458,57.89473684210526,50.0,59.74842767295598,51.52187698161065,2016_3_RED_BAR,3,home_team,BAR,True
2016,BAR,65.0,76.0,65,76,32.0,35.294117647058826,51.42857142857143,60.0,71.42857142857143,41.666666666666664,29.82456140350877,11.666666666666666,26.31578947368421,35.483870967741936,75.86206896551724,73.07692307692308,93.33333333333333,29.436501261564338,18.222596019063637,22.4278104850014,25.231286795626577,0.9047619047619048,2.1538461538461537,9.812167087188113,18.222596019063637,2.5,2.857142857142857,71.34,91.11298009531819,106.53209980375665,-15.419119708438458,50.0,57.89473684210526,51.52187698161065,59.74842767295598,2016_3_RED_BAR,3,away_team,RED,False
2016,RMD,87.0,91.0,87,91,23.529411764705884,36.36363636363637,56.52173913043478,58.69565217391305,79.3103448275862,26.984126984126984,32.35294117647059,46.03174603174603,30.88235294117647,27.272727272727273,68.42105263157895,50.0,45.714285714285715,16.352201257861637,17.61006289308176,27.67295597484277,32.704402515723274,1.1538461538461537,1.1428571428571428,8.80503144654088,8.80503144654088,6.521739130434782,4.3478260869565215,79.5,109.43396226415095,114.46540880503144,-5.031446540880495,50.79365079365079,57.35294117647059,57.418162618796195,58.90730191610565,2016_3_RMD_BAS,3,home_team,BAS,False
2016,BAS,91.0,87.0,91,87,36.36363636363637,23.529411764705884,58.69565217391305,56.52173913043478,61.904761904761905,32.35294117647059,26.984126984126984,30.88235294117647,46.03174603174603,31.57894736842105,72.72727272727273,45.714285714285715,50.0,17.61006289308176,16.352201257861637,32.704402515723274,27.67295597484277,1.1428571428571428,1.1538461538461537,8.80503144654088,8.80503144654088,4.3478260869565215,6.521739130434782,79.5,114.46540880503144,109.43396226415095,5.031446540880495,57.35294117647059,50.79365079365079,58.90730191610565,57.418162618796195,2016_3_RMD_BAS,3,away_team,RMD,True
