season,team,PTS40,OP_PTS40,PTS,OP_PTS,3P%,OP_3P%,2P%,OP_2P%,FT%,3PR,OP_3PR,FTR,OP_FTR,OREB%,DREB%,ASTR,OP_ASTR,TOVR,OP_TOVR,PFR,PFDR,AST-TOV_R,OP_AST-TOV_R,STLR,OP_STLR,BLKR,OP_BLKR,PACE,ORtg,DRtg,NETRtg,eFG%,OP_eFG%,TS%,OP_TS%,home_win_pct,away_win_pct,win_pct,home_win_advantage,home_ORtg,home_DRtg,home_NETRtg,away_ORtg,away_DRtg,away_NETRtg,home_NETRtg_advantage,home_ORtg_advantage,home_DRtg_advantage
2018,RMD,85.93333333333334,78.06666666666666,2578.0,2342.0,37.96068796068796,34.58856345885635,56.42923219241443,49.75806451612903,77.79783393501805,42.95514511873351,36.63771078180889,29.234828496042216,24.11854879918242,30.577689243027887,71.23775601068566,65.17954298150163,52.25433526011561,16.07923848726524,15.160424859421513,26.002425667977505,29.447976772391485,1.7114285714285715,1.3696969696969696,7.901797199456062,8.131500606416994,7.096774193548387,5.9204440333024975,72.55733333333335,118.43507662905655,107.59307582050056,10.842000808555994,56.6490765171504,50.53653551354113,60.26856683311825,54.09575549272872,86,60,73,26,125.80968889699847,108.56673661162304,124.72402153088224,110.9548222316818,106.60546723177434,109.88876755936406,14.835253971518185,14.854866665316663,-1.9612693798487015
2018,ZAL,78.71604938271605,77.53086419753086,2391.0,2355.0,38.91129032258065,35.900962861072905,53.101736972704714,54.36179981634527,81.35593220338983,29.09090909090909,40.03303964757709,38.064516129032256,29.46035242290749,30.16759776536313,70.64128256513025,64.79041916167665,61.54747948417351,18.39695811736219,17.072755476523778,30.929590253868565,32.96318716658469,1.3907455012853471,1.4542936288088644,8.323559456698574,9.600469146078469,4.499540863177227,7.030603804797353,69.61251028806583,113.07744693730847,111.37490068480193,1.7025462525065365,54.63343108504399,54.15748898678414,60.05847600675187,57.39982451009067,53,46,50,7,117.16511974332529,112.1996867957679,116.04312287536762,109.06637682245793,110.5655710055845,107.96072111240208,8.082401762965532,8.098742920867366,-1.634115790183401
2018,MIL,86.9045643153527,86.80497925311204,2618.0,2615.0,38.688946015424165,39.1705069124424,52.84697508896797,55.09118541033435,80.45801526717557,40.904311251314404,33.096085409252666,34.43743427970557,26.893746822572446,31.72613307618129,67.05426356589147,53.40782122905028,56.53061224489796,15.496950747044185,14.90442027730426,27.39313940874575,28.714938148934813,1.4058823529411764,1.694189602446483,8.796798512292728,7.520579039006736,4.939209726443769,5.871886120996441,72.82921161825726,119.32652075224021,119.189782951531,0.13673780070921282,54.96845425867508,56.30401626842908,59.76623139439321,59.438302360257474,53,40,46,13,117.15749039692703,116.70020120724348,115.99048838485459,121.48140071598613,121.66312308055753,120.26476948518055,-4.274281100325965,-4.323910319059095,4.962921873314045
2018,PAO,79.30290456431536,78.20746887966806,2389.0,2356.0,31.56996587030717,34.76968796433878,54.6816479400749,52.28251507321275,69.51672862453532,30.504945340968245,36.69574700109051,28.006246746486205,31.6793893129771,31.649189704480456,66.47230320699708,56.0655737704918,63.3769322235434,15.461674490088788,19.25765445472136,29.812330453943648,29.303113629419766,1.535928143712575,1.28125,9.813996981733002,7.869714560823634,7.14900947459087,5.842696629213483,71.70721991701245,110.5926357988686,109.06498532529695,1.5276504735716543,52.446642373763666,52.23555070883315,55.35936080677753,56.373346605156875,73,33,53,40,113.82364126989877,105.40232174873681,112.7696180524114,107.21321412335203,112.89589331716928,106.08425519018034,6.6853628622310595,6.610427146546741,7.493571568432472
2018,BAS,81.52697095435684,79.30290456431536,2456.0,2389.0,36.29943502824859,37.44911804613297,53.97775876817793,52.534562211981566,76.07913669064749,37.71976558337773,40.450054884742045,29.621736814065,29.802414928649835,32.87536800785083,72.80788177339902,62.612612612612615,62.529550827423165,17.684159979314614,17.407123530552504,27.472781168909126,26.826362788464206,1.4516971279373367,1.403183023872679,9.142202809149591,9.603930223753107,6.267281105990784,6.244653550042772,71.89311203319501,113.40025302662322,110.30667934877967,3.093573677843551,54.155567394778906,54.00658616904501,57.87975339831451,57.95955204471789,73,26,50,47,115.06353427895982,103.70493498817969,114.02648492907804,111.737002493305,116.90830178225136,110.56791947548248,3.458565453595554,3.326531785654822,13.20336679407167
2018,FNR,83.29218106995884,74.83127572016461,2530.0,2273.0,43.1784107946027,35.07109004739336,59.03500473036897,54.41310282074613,80.38461538461539,38.68909512761021,36.5473441108545,30.162412993039442,32.043879907621246,29.51015531660693,70.3239289446186,59.978070175438596,61.58536585365854,16.986168405726765,18.102402329531667,29.36180538704198,29.507401116233925,1.562857142857143,1.353887399463807,9.609318126668285,8.978403300169862,6.278434940855323,5.4872280037842955,67.83539094650206,122.78573161853919,110.31303081776268,12.472700800776508,61.25290023201856,53.75288683602771,64.77877918885703,57.50936140066795,100,66,83,34,125.11162014209732,108.90243428970768,124.02259579920026,120.45970763526236,111.72370949894197,119.34247054027296,4.680125258927305,4.651912506834961,2.8212752092342868
2018,KHI,77.84232365145228,81.49377593360995,2345.0,2455.0,34.959349593495936,38.43888070692194,54.378818737270876,54.397705544933075,76.79671457905545,46.717308735756916,39.36231884057971,26.42430819316332,38.666666666666664,28.100775193798448,65.8119658119658,65.62874251497006,68.07228915662651,16.671546911749424,19.646922139625385,31.831792120450743,27.061746120205157,1.5524079320113315,1.3581730769230769,10.76802463421776,9.49286382227092,8.604206500956023,7.841140529531568,70.28647302904565,110.75007792649406,115.94517753072192,-5.195099604227863,53.472599023331526,55.68115942028985,56.99272826256027,60.81308707542309,40,20,30,20,110.08133156799697,113.10762247020993,108.95025534329486,111.41719655087832,118.77582595898036,110.22943829128852,-1.279182947993661,-1.335864982881347,5.6682034887704305
2018,BAR,78.67219917012449,76.04979253112033,2370.0,2291.0,36.67180277349769,36.224489795918366,53.258036490008685,52.502453385672226,75.17482517482517,36.05555555555556,43.48308374930671,31.77777777777778,27.676095396561287,32.355915065722954,72.05153617443013,60.98707403055229,60.317460317460316,18.266387963015273,18.266387963015273,28.576539931830595,30.177202794569048,1.3376288659793814,1.2731958762886597,9.368585578969174,9.60397717643071,7.262021589793916,5.994787141615986,70.51020746887966,111.57561719676855,107.85642995687627,3.7191872398922783,53.888888888888886,53.300055463117026,57.75754503626297,56.636144292381935,80,40,60,40,114.96113989637307,102.48399878085951,113.93629990856448,108.26661701731521,113.1074287842115,107.1355427294731,6.800757179091377,6.694522879057857,10.623430003351999
2018,BUD,74.33333333333333,85.0,2230.0,2550.0,38.11802232854865,39.21568627450981,48.18401937046005,58.234758871701544,72.33560090702947,33.60128617363344,39.38223938223938,23.633440514469452,31.329288472145613,27.966101694915253,70.43478260869566,52.87081339712919,66.30434782608695,16.741492492265902,15.656832415302196,30.700596091450993,26.220478382253074,1.2450704225352112,1.8373493975903614,8.158530144118313,8.818758017052742,7.370336669699727,5.891848264729621,70.68266666666666,105.16486833169849,120.25579114162831,-15.090922809929822,51.20578778135048,58.46662989520132,54.12516261820159,61.8055959513699,40,0,20,40,110.20937845009585,116.60113502101531,109.04336709988571,100.37687287434508,123.72460704108835,99.1396268039342,9.903740295951508,9.832505575750773,7.123472020073038
2018,DAR,74.6,85.86666666666666,2238.0,2576.0,31.545741324921135,37.75811209439528,51.053484602917344,54.24,74.70355731225297,33.940042826552464,35.16597510373444,27.08779443254818,29.87551867219917,31.133828996282528,66.30859375,60.0,58.67237687366167,19.240152080053758,15.419739107220117,29.596693271470254,26.51274545002623,1.1913875598086126,1.635820895522388,8.147145737247644,9.804192327874283,8.48,7.941653160453809,72.41800000000002,103.01306305062275,118.57088937372842,-15.557826323105672,49.78586723768736,55.08298755186722,53.52427964642406,59.04356755170896,33,0,16,33,108.33612071208236,114.46835395993608,107.191437172483,97.78702132705747,122.59865360407206,96.56103479101674,10.630402381466268,10.549099385024888,8.130299644135974
2018,MUN,78.41322314049587,80.13223140495867,2372.0,2424.0,37.95180722891566,36.19718309859155,55.17551755175518,56.771300448430495,77.22772277227723,37.40845070422535,38.9041095890411,28.450704225352112,26.73972602739726,26.30457933972311,67.90648246546228,60.92485549132948,62.247191011235955,16.45360746529095,18.160609968894622,27.786207419770882,28.165541309460586,1.5187319884726225,1.4464751958224542,9.341097033608982,8.582429254229572,4.573991031390134,6.750675067506751,69.71768595041321,112.4724982929975,114.93816857598057,-2.4656702829830692,55.83098591549296,55.80821917808219,59.38313639094733,59.41992038122879,66,26,46,40,115.22695933055023,112.58240616558679,114.10113526889437,109.69548077472434,117.31322249519133,108.52234854977245,5.578786719121922,5.531478555825885,4.7308163296045365
2018,CAN,77.41078838174273,87.40248962655602,2332.0,2633.0,34.149484536082475,39.93855606758832,51.33451957295374,57.8125,73.09160305343511,40.8421052631579,34.86877343331548,27.57894736842105,30.04820567755758,28.978840846366147,67.05882352941177,61.757719714964374,57.73624091381101,17.93315822842134,18.06901548772756,28.937596232225346,27.714880898469342,1.3131313131313131,1.3934837092731829,9.147722126618966,9.9628656824563,4.934210526315789,6.049822064056939,73.301244813278,105.60637623403679,119.23738791776108,-13.631011683724296,51.28947368421053,58.54311730048206,54.72739561429859,62.280021193657035,40,13,26,27,109.55176858083918,114.56394099957039,108.40612917084349,101.56565101015656,124.02375976240236,100.32541341253253,8.080715758310959,7.986117570682623,9.459818762831972
2019,EFS,86.80745341614907,76.8695652173913,1747.0,1547.0,40.64272211720227,35.471698113207545,57.004160887656035,50.843060959792474,86.41975308641975,42.32,40.73789392774788,25.92,18.985395849346656,30.58637083993661,68.38440111420613,57.18849840255591,67.75862068965517,15.690449839593168,17.441616116333478,23.115394852972077,27.458287219288042,1.5982142857142858,1.5783132530120483,9.736484498676118,7.845224919796584,6.22568093385214,7.489597780859917,70.9376397515528,122.37149941861279,108.36216920469032,14.009330213922468,58.68,51.80630284396618,62.72620210260241,54.87060893252369,81,88,85,-7,124.89319997989645,107.55390259838165,123.81766095391264,119.1946053756292,109.3804413207965,118.10080096242122,5.716859991491418,5.698594604267257,1.8265387224148526
2019,CSK,83.30864197530865,76.79012345679013,1687.0,1555.0,39.61605584642234,34.130434782608695,50.48678720445063,50.25316455696203,77.13498622589532,44.34984520123839,36.8,28.095975232198143,31.52,33.148404993065185,71.80555555555556,58.30508474576271,55.05415162454874,17.70465904912362,16.615141569177553,28.59983384858431,27.033652471161833,1.323076923076923,1.25,8.85232952456181,8.307570784588776,7.7215189873417724,7.7885952712100135,72.5204938271605,114.87599929181364,105.88748008225858,8.988519209555065,54.45046439628483,50.6,58.10349103132835,54.62426933453237,80,60,70,20,118.77268228307489,108.60002199494116,117.68668206312547,111.05114019700443,103.22493590608553,110.01889083794359,7.667791225181887,7.721542086070457,-5.375086088855625
2019,MTA,84.27329192546584,76.12422360248448,1696.0,1532.0,38.551859099804304,35.84158415841584,54.699738903394255,46.14305750350631,72.75204359673025,40.01566170712608,41.46141215106732,28.739232576350823,35.960591133004925,29.95658465991317,71.85792349726776,56.33116883116883,58.627450980392155,17.38721804511278,19.06552094522019,31.08216970998925,26.718582169709983,1.3397683397683398,1.0528169014084507,10.875402792696024,8.190118152524166,7.152875175315568,6.527415143603133,74.01739130434784,113.85606874328676,102.84640171858214,11.009667024704612,55.951448707909165,49.30213464696223,58.9511150659029,54.29851423386639,100,40,70,60,113.60869918039438,93.18618301820445,112.67683735021234,114.09986403988162,112.36703900189278,112.97619364986271,-0.2993562996503698,-0.49116485948724176,19.180855983688332
2019,OLY,81.079754601227,82.84662576687117,1652.0,1688.0,35.095137420718814,41.43426294820717,56.23342175066313,50.71895424836601,73.5576923076923,38.54930725346373,39.62115232833465,33.903830480847596,27.782162588792424,29.86627043090639,72.21418234442837,57.96610169491525,53.355704697986575,16.986766760733172,15.959341351817857,27.945971122496506,29.178881613194882,1.3790322580645162,1.3648068669527897,8.013918189539439,8.698868462149647,4.967320261437909,5.570291777188329,71.65447852760737,113.15378503520644,115.61960601660319,-2.465820981396746,54.84922575387123,55.248618784530386,58.579898442597376,59.35803302669704,50,30,40,20,114.56358691172834,112.50309074425121,113.43855600428584,111.75168720456843,118.71909068553785,110.56449629771305,2.874059706572794,2.8118997071599097,6.21599994128664
2019,RMD,84.35,77.4,1687.0,1548.0,40.0,37.5796178343949,54.252199413489734,48.76847290640394,80.17492711370262,45.088566827697264,36.71083398285269,27.616747181964573,22.759158222915044,27.94561933534743,70.37037037037037,64.47811447811448,49.389179755671904,17.055655296229805,16.98660406021268,25.272752382267647,29.622980251346505,1.5506072874493928,1.1504065040650406,8.424250794089215,7.802789669935093,9.605911330049262,5.278592375366569,72.41,116.4894351608894,106.89131335450907,9.598121806380334,56.84380032206119,51.55884645362432,60.556241564483244,54.83605860515204,100,50,75,50,122.80986811817911,107.10320361794894,121.73883608199962,109.91178874390552,106.67080010145702,108.84508074289096,12.893755339108665,12.898079374273593,-0.43240351649191666
2019,ZAL,76.0,76.88888888888889,1539.0,1557.0,33.70288248337029,36.40256959314775,52.027027027027025,53.51123595505618,82.80423280423281,37.86733837111671,39.609838846480066,31.738035264483628,31.043256997455472,33.88804841149773,67.54658385093168,57.72811918063315,60.798548094373864,18.518784363829514,18.949453767639504,30.433971202572536,31.367088244160843,1.2015503875968991,1.268939393939394,8.326275140326448,8.685166310168105,4.775280898876405,8.513513513513514,68.799012345679,110.4667020772621,111.75871028869207,-1.2920082114299731,51.469353484466836,53.9440203562341,56.69260012377332,58.09528073788842,30,30,30,0,108.01383515066246,109.77254074334624,106.916109743229,112.82108994738766,113.6651380018569,111.6844385673691,-4.768328824140099,-4.8072547967252035,3.892597258510662
2019,MIL,77.3,79.35,1546.0,1587.0,39.34065934065934,34.623217922606926,46.63212435233161,51.483870967741936,80.50139275766017,37.08231458842706,38.783570300157976,29.258353708231457,28.35703001579779,26.867816091954023,70.62937062937063,56.77179962894249,53.77855887521968,16.509730947350747,14.760818770724608,29.101898619058943,27.56285590362794,1.2966101694915255,1.4502369668246446,6.8557357323744625,8.674604396065646,6.838709677419355,6.476683937823834,71.473,108.1527290025604,111.02094497222727,-2.8682159696668634,51.22249388753056,51.65876777251185,55.81388632162662,55.72487991235709,80,20,50,60,115.25347310282639,109.19491644827683,114.16152393834362,101.15044739620964,112.82165286500307,100.02223086755961,14.139293070784007,14.103025706616748,3.6267364167262457
2019,PAO,86.82926829268293,84.14634146341463,1780.0,1725.0,36.24733475479744,37.54385964912281,56.22817229336438,52.04081632653061,76.38190954773869,35.316265060240966,42.09748892171344,29.96987951807229,26.144756277695716,29.842180774748925,66.04774535809018,56.96784073506891,61.09324758842444,14.025152216106989,16.55100901332057,26.32208662359416,25.45797771928425,1.7630331753554502,1.5261044176706828,8.308739464518359,7.4446305602084495,7.3979591836734695,5.70430733410943,73.38731707317073,118.31644997474143,114.66060461035335,3.6558453643880853,55.5722891566265,53.84047267355982,59.21017616690617,57.12828529037728,72,44,60,28,119.33288603469761,110.2271638071504,118.23061439662611,117.0498656315318,120.18512988951927,115.84801433263662,2.3826000639894858,2.283020403165807,9.95796608236887
2019,BAS,73.7,79.4,1474.0,1588.0,32.4435318275154,40.61224489795919,50.46113306982872,51.94244604316547,69.85074626865672,39.08507223113965,41.35021097046413,26.886035313001607,29.367088607594937,33.6986301369863,71.22861586314153,48.79852125693161,63.92857142857143,20.09438057496534,18.834105835072044,28.706257964236197,28.21615112094436,0.9198606271777003,1.3308550185873607,9.732121602509345,9.171999495890102,11.079136690647482,7.246376811594203,71.41300000000001,103.20249814459551,111.18423816391972,-7.9817400193242065,49.75922953451043,55.654008438818565,52.892206114539974,59.33698024093505,55,18,35,37,105.4244844882036,108.52065143352529,104.33927797386835,101.36776172823726,113.38361242490095,100.23392560398824,4.105352369880109,4.056722759966348,4.862960991375658
2019,FNR,78.8641975308642,79.65432098765432,1597.0,1613.0,41.05263157894737,37.47323340471092,53.102453102453104,53.98351648351648,78.4090909090909,40.667808219178085,39.07949790794979,30.136986301369863,32.71966527196653,27.39059967585089,65.33127889060093,63.58792184724689,65.49295774647888,18.816598071827258,19.380391272481255,29.66961718441676,30.23341038507076,1.3408239700374531,1.3527272727272728,8.386423859728254,9.302587810791003,4.670329670329671,6.349206349206349,70.07209876543209,112.5472176805548,113.67480408186279,-1.127586401307994,56.54965753424658,54.85355648535565,60.360728108369614,58.99607911985019,50,30,40,20,118.04222648752398,113.51795996709623,116.90704688785301,106.73472939265618,113.84071001798247,105.59632229247636,11.310724595376655,11.307497094867799,0.322750050886242
2019,KHI,86.40993788819875,87.85093167701864,1739.0,1768.0,39.145907473309606,38.844621513944226,57.70862800565771,56.14702154626109,83.22784810126582,44.28684003152088,38.8845855925639,24.901497241922772,31.216111541440743,29.577464788732396,66.22613803230543,61.62420382165605,59.874608150470216,17.73049645390071,15.970981538628118,30.047100860808833,24.024145958529587,1.4770992366412214,1.61864406779661,8.72990092577554,9.880352985761464,7.477820025348542,5.516265912305516,73.42509316770187,117.68447837150127,119.64701423853607,-1.962535867034802,58.156028368794324,56.9713400464756,61.75250703105026,60.20485997602702,70,20,45,50,121.46571335716607,114.83046257176903,120.31740873144838,113.90692640692642,124.45887445887448,112.66233766233768,7.655071069110704,7.55878695023965,9.628411887105443
2019,BAR,83.95,78.1,1679.0,1562.0,38.241308793456035,37.09090909090909,54.52127659574468,51.98821796759941,78.01047120418848,39.40370668815471,44.75183075671278,30.78162771958098,25.549227013832382,31.467473524962177,73.82352941176471,62.6465661641541,61.759425493716336,18.21728000433422,19.910335766818815,26.479392125259036,28.985114653736233,1.3903345724907064,1.1700680272108843,9.27794557841557,9.074778886917418,6.62739322533137,5.851063829787234,73.831,113.70562500846528,105.78212404003737,7.923500968427902,55.6406124093473,53.62082994304313,59.57788060294661,57.12572047163463,77,63,70,14,116.14881198042568,104.94664229703436,115.09934555745534,111.62895587461472,106.49226991405445,110.56403317547418,4.535312381981157,4.519856105810959,1.545627617020088
2019,RED,73.22699386503068,74.99386503067484,1492.0,1528.0,34.97652582159625,33.40163934426229,49.04701397712834,51.8413597733711,75.62326869806094,35.119538334707336,40.87102177554439,29.760923330585324,33.75209380234506,31.936416184971097,69.5139911634757,57.38317757009346,59.54631379962193,18.520083375584473,18.44966480761647,31.054588473888796,28.02659005126472,1.167300380228137,1.202290076335878,9.78818094755225,9.78818094755225,8.073654390934845,8.89453621346887,69.69717791411043,105.0645034082587,107.59957185510676,-2.535068446848058,50.24732069249794,51.130653266331656,54.37951947749009,55.71274392556077,45,44,45,1,105.83830047378878,103.80049926129705,104.80029548117581,104.10760410760409,112.29761229761229,102.98462798462796,1.8156674965478459,1.730696366184688,8.497113036315241
2019,VAL,82.6832298136646,82.88198757763975,1664.0,1668.0,36.31178707224335,38.26923076923077,53.92156862745098,57.43519781718963,79.45544554455445,42.41935483870968,41.50039904229848,32.58064516129032,22.505985634477256,34.06432748538012,70.82683307332293,61.111111111111114,57.25806451612903,16.445056644083994,16.655890703623534,25.37036516459112,30.36010457369353,1.5042735042735043,1.4978902953586497,8.995586540353639,8.925308520507127,3.5470668485675305,6.582633053221288,70.70409937888199,116.9426250245973,117.22373710398335,-0.2811120793860482,54.153225806451616,57.42218675179569,58.684121430989734,60.56293025822756,66,36,50,30,122.24862431215608,113.80690345172587,121.11055527763882,112.60916194269956,120.01429957611971,111.40901894693836,9.701536330700463,9.639462369456524,6.2073961243938385
2019,BER,81.6867469879518,85.1566265060241,1695.0,1767.0,38.80597014925373,38.065843621399175,50.265957446808514,56.99745547073791,80.1526717557252,41.61490683229814,38.20754716981132,30.512422360248447,30.660377358490567,31.645569620253166,68.38124054462935,67.4061433447099,62.87519747235387,19.01938665757234,18.953802565649678,27.217398147905243,27.873239067131877,1.3620689655172413,1.3771626297577855,9.247356961095516,9.772029696476823,5.979643765903308,6.382978723404255,73.48240963855422,111.1650358089142,115.88709042734594,-4.722054618431741,53.57142857142857,57.03616352201258,58.01139008296142,61.201163757273484,44,27,35,17,108.0828484428231,105.21872833067019,107.03066115951638,113.53874016113679,124.10318326406464,112.29770832849614,-5.267047168979758,-5.45589171831368,18.88445493339445
2019,ASV,73.68944099378882,81.04347826086956,1483.0,1631.0,33.92461197339246,40.050377833753146,50.19455252918288,54.61638491547464,75.07507507507508,36.90671031096563,34.04802744425386,27.25040916530278,36.2778730703259,29.97159090909091,69.08212560386474,61.48148148148148,61.6580310880829,17.511140217252034,17.511140217252034,32.602041542688745,27.975114249512394,1.3495934959349594,1.451219512195122,7.40308366908216,8.61320311498982,8.062418725617686,6.744487678339818,69.8047204968944,105.56512578123888,116.10028331031734,-10.535157529078461,50.45008183306056,56.475128644939964,54.182620641276706,60.312694139573416,63,11,40,52,114.79126491895552,113.22770625944648,113.65898785636107,94.45507892176862,119.55941883453103,93.25948473342329,20.399503122937773,20.336185997186902,6.331712575084552
2019,MUN,74.33540372670808,83.37888198757764,1496.0,1678.0,40.14778325123153,37.03703703703704,49.28848641655886,55.7980900409277,77.04402515723271,34.43596268023749,41.17174959871589,26.97201017811705,29.213483146067414,27.751937984496124,66.36225266362253,61.213235294117645,60.60100166944908,20.125223613595704,17.399932915921287,28.72037119856887,27.252906976744182,1.15625,1.4578313253012047,8.38550983899821,10.55176654740608,6.002728512960436,9.702457956015524,71.10757763975155,104.53935599284435,117.2573792486583,-12.718023255813947,53.05343511450382,55.698234349919744,56.71306826797683,59.666040848836545,50,10,30,40,111.62261848636955,110.51332538339942,110.51748523253555,97.34313808356578,124.10897923534218,96.10204829121236,14.415436941323193,14.27948040280377,13.595653851942757
2019,ZEN,73.23456790123457,78.71604938271605,1483.0,1594.0,33.13840155945419,39.33747412008282,51.494565217391305,52.440725244072524,70.72368421052632,41.072858286629305,40.25,24.339471577261808,27.166666666666668,33.51724137931034,65.6,66.48451730418944,64.66431095406361,19.20487562894196,20.055276025795475,28.346679895117283,28.701013393806246,1.3468634686346863,1.2932862190812722,10.133938062504429,8.85833746722415,7.252440725244073,6.793478260869565,69.68395061728395,105.09531571114732,112.96151938204237,-7.866203670895047,50.76060848678943,55.083333333333336,53.624634788394225,59.32531411897814,20,40,30,-20,102.80589439686248,116.07117109323183,101.64518268593015,107.30809967110766,109.95596187078434,106.20854005239981,-4.56335736646966,-4.502205274245171,-6.11520922244749
